,dep,lemma,tag
31686,['  head_token_index: 8'],"['lemma: ""https://t.co/XnUTgzU2TV""']",['  tag: NOUN']
31687,['  head_token_index: 7'],"['lemma: ""RT""']",['  tag: NOUN']
31688,[],"['lemma: ""@""']",['  tag: X']
31689,[],"['lemma: ""DrWilfredoBello""']",['  tag: NOUN']
31690,[],"['lemma: "":""']",['  tag: PUNCT']
31691,['  head_token_index: 5'],"['lemma: ""Este""']",['  tag: DET']
31692,['  head_token_index: 7'],"['lemma: ""señora""']",['  tag: NOUN']
31693,['  head_token_index: 5'],"['lemma: ""NO""']",['  tag: ADV']
31694,['  head_token_index: 7'],"['lemma: ""representar""']",['  tag: VERB']
31695,['  head_token_index: 7'],"['lemma: ""a""']",['  tag: ADP']
31696,['  head_token_index: 10'],"['lemma: ""maravilloso""']",['  tag: ADJ']
31697,['  head_token_index: 8'],"['lemma: ""pueblo""']",['  tag: NOUN']
31698,['  head_token_index: 10'],"['lemma: ""#""']",['  tag: PUNCT']
31699,['  head_token_index: 11'],"['lemma: ""Argentino""']",['  tag: ADJ']
31700,['  head_token_index: 14'],"['lemma: "",""']",['  tag: PUNCT']
31701,['  head_token_index: 23'],"['lemma: ""como""']",['  tag: ADP']
31702,['  head_token_index: 14'],"['lemma: ""tampoco""']",['  tag: ADV']
31703,['  head_token_index: 17'],"['lemma: ""el""']",['  tag: DET']
31704,['  head_token_index: 23'],"['lemma: ""ladrón""']",['  tag: NOUN']
31705,['  head_token_index: 17'],"['lemma: ""hijo""']",['  tag: NOUN']
31706,['  head_token_index: 17'],"['lemma: ""de""']",['  tag: ADP']
31707,['  head_token_index: 22'],"['lemma: ""este""']",['  tag: DET']
31708,['  head_token_index: 22'],"['lemma: ""Narco""']",['  tag: NOUN']
31709,['  head_token_index: 19'],"['lemma: ""Tiranía""']",['  tag: NOUN']
31710,['  head_token_index: 7'],"['lemma: ""representar""']",['  tag: VERB']
31711,['  head_token_index: 23'],"['lemma: ""a""']",['  tag: ADP']
31712,['  head_token_index: 26'],"['lemma: ""el""']",['  tag: DET']
31713,['  head_token_index: 24'],"['lemma: ""Venezolano""']",['  tag: NOUN']
31714,['  head_token_index: 7'],"['lemma: "".""']",['  tag: PUNCT']
31715,['  head_token_index: 28'],"['lemma: ""Lamentar""']",['  tag: VERB']
31716,['  head_token_index: 30'],"['lemma: ""el""']",['  tag: DET']
31717,['  head_token_index: 28'],"['lemma: ""#""']",['  tag: NOUN']
31718,['  head_token_index: 30'],"['lemma: ""Xenofobia""']",['  tag: NOUN']
31719,['  head_token_index: 30'],"['lemma: ""de""']",['  tag: ADP']
31720,['  head_token_index: 34'],"['lemma: ""algunas""']",['  tag: DET']
31721,['  head_token_index: 32'],"['lemma: ""persona""']",['  tag: NOUN']
31722,['  head_token_index: 30'],"['lemma: ""contra""']",['  tag: ADP']
31723,['  head_token_index: 37'],"['lemma: ""un""']",['  tag: DET']
31724,['  head_token_index: 35'],"['lemma: ""pueblo""']",['  tag: NOUN']
31725,['  head_token_index: 39'],"['lemma: ""que""']",['  tag: PRON']
31726,['  head_token_index: 37'],"['lemma: ""huir""']",['  tag: VERB']
31727,['  head_token_index: 39'],"['lemma: ""de""']",['  tag: ADP']
31728,['  head_token_index: 40'],"['lemma: ""horror""']",['  tag: NOUN']
31729,['  head_token_index: 28'],"['lemma: "".""']",['  tag: PUNCT']
31730,['  head_token_index: 49'],"['lemma: ""Por""']",['  tag: ADP']
31731,['  head_token_index: 43'],"['lemma: ""cierto""']",['  tag: DET']
31732,['  head_token_index: 43'],"['lemma: "":""']",['  tag: PUNCT']
31733,['  head_token_index: 49'],"['lemma: ""Como""']",['  tag: ADP']
31734,['  head_token_index: 46'],"['lemma: ""ellos""']",['  tag: PRON']
31735,['  head_token_index: 49'],"['lemma: ""el""']",['  tag: PRON']
31736,['  head_token_index: 49'],"['lemma: ""hacer""']",['  tag: VERB']
31737,['  head_token_index: 51'],"['lemma: ""alguna""']",['  tag: DET']
31738,['  head_token_index: 49'],"['lemma: ""vez""']",['  tag: NOUN']
31739,['  head_token_index: 49'],"['lemma: ""...""']",['  tag: PUNCT']
31740,['  head_token_index: 53'],"['lemma: ""https://t.co/RIImeTos2D""']",['  tag: NOUN']
31741,[],"['lemma: ""RT""']",['  tag: NOUN']
31742,[],"['lemma: ""@""']",['  tag: X']
31743,['  head_token_index: 1'],"['lemma: ""rcnradio""']",['  tag: NOUN']
31744,[],"['lemma: "":""']",['  tag: PUNCT']
31745,['  head_token_index: 5'],"['lemma: ""¡""']",['  tag: PUNCT']
31746,[],"['lemma: ""Atraco""']",['  tag: NOUN']
31747,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31748,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31749,['  head_token_index: 7'],"['lemma: ""bus""']",['  tag: NOUN']
31750,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31751,['  head_token_index: 9'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31752,['  head_token_index: 5'],"['lemma: ""!""']",['  tag: PUNCT']
31753,['  head_token_index: 15'],"['lemma: ""banda""']",['  tag: NOUN']
31754,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
31755,['  head_token_index: 13'],"['lemma: ""venezolano""']",['  tag: NOUN']
31756,['  head_token_index: 15'],"['lemma: ""atracar""']",['  tag: VERB']
31757,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31758,['  head_token_index: 18'],"['lemma: ""diez""']",['  tag: NUM']
31759,['  head_token_index: 16'],"['lemma: ""pasajero""']",['  tag: NOUN']
31760,['  head_token_index: 18'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31761,[],"['lemma: ""RT""']",['  tag: NOUN']
31762,[],"['lemma: ""@""']",['  tag: X']
31763,['  head_token_index: 1'],"['lemma: ""rcnradio""']",['  tag: NOUN']
31764,[],"['lemma: "":""']",['  tag: PUNCT']
31765,['  head_token_index: 5'],"['lemma: ""¡""']",['  tag: PUNCT']
31766,[],"['lemma: ""Atraco""']",['  tag: NOUN']
31767,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31768,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31769,['  head_token_index: 7'],"['lemma: ""bus""']",['  tag: NOUN']
31770,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31771,['  head_token_index: 9'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31772,['  head_token_index: 5'],"['lemma: ""!""']",['  tag: PUNCT']
31773,['  head_token_index: 15'],"['lemma: ""banda""']",['  tag: NOUN']
31774,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
31775,['  head_token_index: 13'],"['lemma: ""venezolano""']",['  tag: NOUN']
31776,['  head_token_index: 15'],"['lemma: ""atracar""']",['  tag: VERB']
31777,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31778,['  head_token_index: 18'],"['lemma: ""diez""']",['  tag: NUM']
31779,['  head_token_index: 16'],"['lemma: ""pasajero""']",['  tag: NOUN']
31780,['  head_token_index: 18'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31781,[],"['lemma: ""QT""']",['  tag: NOUN']
31782,[],"['lemma: ""@""']",['  tag: X']
31783,[],"['lemma: ""rcnradio""']",['  tag: NOUN']
31784,[],"['lemma: "":""']",['  tag: PUNCT']
31785,[],"['lemma: ""RT""']",['  tag: NOUN']
31786,['  head_token_index: 4'],"['lemma: ""@""']",['  tag: X']
31787,['  head_token_index: 4'],"['lemma: ""JoseCuelloB""']",['  tag: NOUN']
31788,['  head_token_index: 4'],"['lemma: "":""']",['  tag: PUNCT']
31789,['  head_token_index: 9'],"['lemma: ""🔴""']",['  tag: X']
31790,['  head_token_index: 4'],"['lemma: ""Haber""']",['  tag: VERB']
31791,['  head_token_index: 11'],"['lemma: ""muchos""']",['  tag: DET']
31792,['  head_token_index: 9'],"['lemma: ""venezolano""']",['  tag: NOUN']
31793,['  head_token_index: 13'],"['lemma: ""que""']",['  tag: PRON']
31794,['  head_token_index: 11'],"['lemma: ""venir""']",['  tag: VERB']
31795,['  head_token_index: 13'],"['lemma: ""a""']",['  tag: ADP']
31796,['  head_token_index: 14'],"['lemma: ""Colombia""']",['  tag: NOUN']
31797,['  head_token_index: 13'],"['lemma: ""a""']",['  tag: ADP']
31798,['  head_token_index: 16'],"['lemma: ""trabajar""']",['  tag: VERB']
31799,['  head_token_index: 13'],"['lemma: ""y""']",['  tag: CONJ']
31800,['  head_token_index: 23'],"['lemma: ""que""']",['  tag: PRON']
31801,['  head_token_index: 23'],"['lemma: ""tristemente""']",['  tag: ADV']
31802,['  head_token_index: 22'],"['lemma: ""se""']",['  tag: PRON']
31803,['  head_token_index: 23'],"['lemma: ""venir""']",['  tag: VERB']
31804,['  head_token_index: 13'],"['lemma: ""opacar""']",['  tag: VERB']
31805,['  head_token_index: 23'],"['lemma: ""por""']",['  tag: ADP']
31806,['  head_token_index: 26'],"['lemma: ""algunos""']",['  tag: DET']
31807,['  head_token_index: 24'],"['lemma: ""delincuente""']",['  tag: NOUN']
31808,[],"['lemma: "".""']",['  tag: PUNCT']
31809,['  head_token_index: 29'],"['lemma: ""🔴""']",['  tag: PUNCT']
31810,['  head_token_index: 29'],"['lemma: ""To""']",['  tag: ADP']
31811,['  head_token_index: 29'],"['lemma: ""…""']",['  tag: PUNCT']
31812,['  head_token_index: 33'],"['lemma: "";""']",['  tag: PUNCT']
31813,['  head_token_index: 33'],"['lemma: ""¡""']",['  tag: PUNCT']
31814,['  head_token_index: 33'],"['lemma: ""Atraco""']",['  tag: NOUN']
31815,['  head_token_index: 33'],"['lemma: ""masivo""']",['  tag: ADJ']
31816,['  head_token_index: 33'],"['lemma: ""en""']",['  tag: ADP']
31817,['  head_token_index: 35'],"['lemma: ""bus""']",['  tag: NOUN']
31818,['  head_token_index: 36'],"['lemma: ""de""']",['  tag: ADP']
31819,['  head_token_index: 37'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31820,['  head_token_index: 33'],"['lemma: ""!""']",['  tag: PUNCT']
31821,['  head_token_index: 43'],"['lemma: ""banda""']",['  tag: NOUN']
31822,['  head_token_index: 40'],"['lemma: ""de""']",['  tag: ADP']
31823,['  head_token_index: 41'],"['lemma: ""venezolano""']",['  tag: NOUN']
31824,['  head_token_index: 43'],"['lemma: ""atracar""']",['  tag: VERB']
31825,['  head_token_index: 43'],"['lemma: ""a""']",['  tag: ADP']
31826,['  head_token_index: 46'],"['lemma: ""diez""']",['  tag: NUM']
31827,['  head_token_index: 44'],"['lemma: ""pasajero""']",['  tag: NOUN']
31828,['  head_token_index: 46'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31829,[],"['lemma: ""QT""']",['  tag: NOUN']
31830,[],"['lemma: ""@""']",['  tag: PUNCT']
31831,[],"['lemma: ""rcnradio""']",['  tag: NOUN']
31832,['  head_token_index: 2'],"['lemma: "":""']",['  tag: PUNCT']
31833,['  head_token_index: 2'],"['lemma: ""Hermano""']",['  tag: NOUN']
31834,['  head_token_index: 4'],"['lemma: ""venezolano""']",['  tag: ADJ']
31835,['  head_token_index: 4'],"['lemma: "";""']",['  tag: PUNCT']
31836,['  head_token_index: 8'],"['lemma: ""¡""']",['  tag: PUNCT']
31837,['  head_token_index: 4'],"['lemma: ""Atraco""']",['  tag: NOUN']
31838,['  head_token_index: 8'],"['lemma: ""masivo""']",['  tag: ADJ']
31839,['  head_token_index: 8'],"['lemma: ""en""']",['  tag: ADP']
31840,['  head_token_index: 10'],"['lemma: ""bus""']",['  tag: NOUN']
31841,['  head_token_index: 11'],"['lemma: ""de""']",['  tag: ADP']
31842,['  head_token_index: 12'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31843,['  head_token_index: 8'],"['lemma: ""!""']",['  tag: PUNCT']
31844,['  head_token_index: 18'],"['lemma: ""banda""']",['  tag: NOUN']
31845,['  head_token_index: 15'],"['lemma: ""de""']",['  tag: ADP']
31846,['  head_token_index: 16'],"['lemma: ""venezolano""']",['  tag: NOUN']
31847,['  head_token_index: 18'],"['lemma: ""atracar""']",['  tag: VERB']
31848,['  head_token_index: 18'],"['lemma: ""a""']",['  tag: ADP']
31849,['  head_token_index: 21'],"['lemma: ""diez""']",['  tag: NUM']
31850,['  head_token_index: 19'],"['lemma: ""pasajero""']",['  tag: NOUN']
31851,['  head_token_index: 21'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31852,['  head_token_index: 16'],"['lemma: ""@""']",['  tag: PUNCT']
31853,['  head_token_index: 16'],"['lemma: ""Eriberto53Guir""']",['  tag: NOUN']
31854,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31855,['  head_token_index: 1'],"['lemma: ""hyepe""']",['  tag: NOUN']
31856,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31857,['  head_token_index: 1'],"['lemma: ""malbarracin""']",['  tag: X']
31858,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31859,['  head_token_index: 1'],"['lemma: ""IvanDuque""']",['  tag: NOUN']
31860,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31861,['  head_token_index: 1'],"['lemma: ""mluciaramirez""']",['  tag: X']
31862,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31863,['  head_token_index: 1'],"['lemma: ""JuanManSanto""']",['  tag: NOUN']
31864,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31865,['  head_token_index: 1'],"['lemma: ""MartinSantosR""']",['  tag: NOUN']
31866,['  head_token_index: 16'],"['lemma: ""También""']",['  tag: ADV']
31867,['  head_token_index: 16'],"['lemma: ""yo""']",['  tag: PRON']
31868,['  head_token_index: 16'],"['lemma: ""encantar""']",['  tag: VERB']
31869,['  head_token_index: 18'],"['lemma: ""el""']",['  tag: DET']
31870,['  head_token_index: 16'],"['lemma: ""tino""']",['  tag: NOUN']
31871,['  head_token_index: 16'],"['lemma: ""y""']",['  tag: CONJ']
31872,['  head_token_index: 23'],"['lemma: ""como""']",['  tag: ADP']
31873,['  head_token_index: 20'],"['lemma: ""este""']",['  tag: DET']
31874,['  head_token_index: 23'],"['lemma: ""se""']",['  tag: PRON']
31875,['  head_token_index: 16'],"['lemma: ""burlar""']",['  tag: VERB']
31876,['  head_token_index: 23'],"['lemma: ""de""']",['  tag: ADP']
31877,['  head_token_index: 26'],"['lemma: ""el""']",['  tag: DET']
31878,['  head_token_index: 24'],"['lemma: ""mujer""']",['  tag: NOUN']
31879,['  head_token_index: 28'],"['lemma: "",""']",['  tag: PUNCT']
31880,['  head_token_index: 26'],"['lemma: ""esperanza""']",['  tag: NOUN']
31881,['  head_token_index: 28'],"['lemma: ""Gómez""']",['  tag: NOUN']
31882,['  head_token_index: 28'],"['lemma: "",""']",['  tag: PUNCT']
31883,['  head_token_index: 32'],"['lemma: ""el""']",['  tag: DET']
31884,['  head_token_index: 23'],"['lemma: ""manada""']",['  tag: NOUN']
31885,['  head_token_index: 32'],"['lemma: ""en""']",['  tag: ADP']
31886,['  head_token_index: 33'],"['lemma: ""España""']",['  tag: NOUN']
31887,['  head_token_index: 32'],"['lemma: "",""']",['  tag: PUNCT']
31888,['  head_token_index: 37'],"['lemma: ""el""']",['  tag: DET']
31889,['  head_token_index: 32'],"['lemma: ""puta""']",['  tag: NOUN']
31890,['  head_token_index: 37'],"['lemma: ""en""']",['  tag: ADP']
31891,['  head_token_index: 40'],"['lemma: ""el""']",['  tag: DET']
31892,['  head_token_index: 38'],"['lemma: ""22""']",['  tag: NUM']
31893,['  head_token_index: 32'],"['lemma: "",""']",['  tag: PUNCT']
31894,['  head_token_index: 43'],"['lemma: ""el""']",['  tag: DET']
31895,['  head_token_index: 32'],"['lemma: ""veneca""']",['  tag: NOUN']
31896,['  head_token_index: 32'],"['lemma: "",""']",['  tag: PUNCT']
31897,['  head_token_index: 46'],"['lemma: ""el""']",['  tag: DET']
31898,['  head_token_index: 32'],"['lemma: ""teta""']",['  tag: NOUN']
31899,['  head_token_index: 46'],"['lemma: ""en""']",['  tag: ADP']
31900,['  head_token_index: 49'],"['lemma: ""el""']",['  tag: DET']
31901,['  head_token_index: 47'],"['lemma: ""cine""']",['  tag: NOUN']
31902,['  head_token_index: 16'],"['lemma: "".""']",['  tag: PUNCT']
31903,['  head_token_index: 54'],"['lemma: ""Si""']",['  tag: ADP']
31904,['  head_token_index: 54'],"['lemma: ""tener""']",['  tag: VERB']
31905,['  head_token_index: 52'],"['lemma: ""razón""']",['  tag: NOUN']
31906,['  head_token_index: 56'],"['lemma: ""ser""']",['  tag: VERB']
31907,['  head_token_index: 54'],"['lemma: ""heterosexual""']",['  tag: ADJ']
31908,['  head_token_index: 56'],"['lemma: ""ser""']",['  tag: VERB']
31909,['  head_token_index: 58'],"['lemma: ""súper""']",['  tag: ADV']
31910,['  head_token_index: 56'],"['lemma: ""bien""']",['  tag: ADV']
31911,['  head_token_index: 56'],"['lemma: "".""']",['  tag: PUNCT']
31912,['  head_token_index: 62'],"['lemma: ""No""']",['  tag: ADV']
31913,['  head_token_index: 60'],"['lemma: ""como""']",['  tag: ADP']
31914,['  head_token_index: 62'],"['lemma: ""ser""']",['  tag: VERB']
31915,['  head_token_index: 62'],"['lemma: ""gay""']",['  tag: ADJ']
31916,['  head_token_index: 67'],"['lemma: ""que""']",['  tag: PRON']
31917,['  head_token_index: 67'],"['lemma: ""uno""']",['  tag: PRON']
31918,['  head_token_index: 67'],"['lemma: ""solo""']",['  tag: ADV']
31919,['  head_token_index: 62'],"['lemma: ""querer""']",['  tag: VERB']
31920,['  head_token_index: 67'],"['lemma: ""amar""']",['  tag: VERB']
31921,['  head_token_index: 62'],"['lemma: "".""']",['  tag: PUNCT']
31922,[],"['lemma: ""RT""']",['  tag: NOUN']
31923,[],"['lemma: ""@""']",['  tag: X']
31924,['  head_token_index: 1'],"['lemma: ""rcnradio""']",['  tag: NOUN']
31925,[],"['lemma: "":""']",['  tag: PUNCT']
31926,['  head_token_index: 5'],"['lemma: ""¡""']",['  tag: PUNCT']
31927,[],"['lemma: ""Atraco""']",['  tag: NOUN']
31928,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31929,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31930,['  head_token_index: 7'],"['lemma: ""bus""']",['  tag: NOUN']
31931,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31932,['  head_token_index: 9'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31933,['  head_token_index: 5'],"['lemma: ""!""']",['  tag: PUNCT']
31934,['  head_token_index: 15'],"['lemma: ""banda""']",['  tag: NOUN']
31935,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
31936,['  head_token_index: 13'],"['lemma: ""venezolano""']",['  tag: NOUN']
31937,['  head_token_index: 15'],"['lemma: ""atracar""']",['  tag: VERB']
31938,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31939,['  head_token_index: 18'],"['lemma: ""diez""']",['  tag: NUM']
31940,['  head_token_index: 16'],"['lemma: ""pasajero""']",['  tag: NOUN']
31941,['  head_token_index: 18'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31942,[],"['lemma: ""RT""']",['  tag: NOUN']
31943,[],"['lemma: ""@""']",['  tag: X']
31944,['  head_token_index: 1'],"['lemma: ""rcnradio""']",['  tag: NOUN']
31945,[],"['lemma: "":""']",['  tag: PUNCT']
31946,['  head_token_index: 5'],"['lemma: ""¡""']",['  tag: PUNCT']
31947,[],"['lemma: ""Atraco""']",['  tag: NOUN']
31948,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31949,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31950,['  head_token_index: 7'],"['lemma: ""bus""']",['  tag: NOUN']
31951,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31952,['  head_token_index: 9'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31953,['  head_token_index: 5'],"['lemma: ""!""']",['  tag: PUNCT']
31954,['  head_token_index: 15'],"['lemma: ""banda""']",['  tag: NOUN']
31955,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
31956,['  head_token_index: 13'],"['lemma: ""venezolano""']",['  tag: NOUN']
31957,['  head_token_index: 15'],"['lemma: ""atracar""']",['  tag: VERB']
31958,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31959,['  head_token_index: 18'],"['lemma: ""diez""']",['  tag: NUM']
31960,['  head_token_index: 16'],"['lemma: ""pasajero""']",['  tag: NOUN']
31961,['  head_token_index: 18'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31962,[],"['lemma: ""RT""']",['  tag: NOUN']
31963,[],"['lemma: ""@""']",['  tag: X']
31964,['  head_token_index: 1'],"['lemma: ""rcnradio""']",['  tag: NOUN']
31965,[],"['lemma: "":""']",['  tag: PUNCT']
31966,['  head_token_index: 5'],"['lemma: ""¡""']",['  tag: PUNCT']
31967,[],"['lemma: ""Atraco""']",['  tag: NOUN']
31968,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31969,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31970,['  head_token_index: 7'],"['lemma: ""bus""']",['  tag: NOUN']
31971,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31972,['  head_token_index: 9'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
